,assists,attempted_field_goals,attempted_free_throws,attempted_three_point_field_goals,blocks,date,defensive_rebounds,game_score,location,made_field_goals,made_free_throws,made_three_point_field_goals,offensive_rebounds,opponent,outcome,personal_fouls,plus_minus,points_scored,seconds_played,steals,team,turnovers,name,slug,season_end_year
4369,5,7,4,2,0,2016-01-14,6,8.5,Location.HOME,2,3,0,3,Team.LOS_ANGELES_LAKERS,Outcome.WIN,1,8,7,1623,3,Team.GOLDEN_STATE_WARRIORS,4,Draymond Green,greendr01,2016
4370,9,7,4,1,2,2016-01-16,3,7.9,Location.AWAY,1,2,1,2,Team.DETROIT_PISTONS,Outcome.LOSS,2,4,5,2160,1,Team.GOLDEN_STATE_WARRIORS,2,Draymond Green,greendr01,2016
4371,10,10,7,4,2,2016-01-18,5,19.3,Location.AWAY,5,4,2,2,Team.CLEVELAND_CAVALIERS,Outcome.WIN,2,35,16,1876,0,Team.GOLDEN_STATE_WARRIORS,1,Draymond Green,greendr01,2016
4372,9,8,2,3,0,2016-01-20,8,10.7,Location.AWAY,3,0,0,2,Team.CHICAGO_BULLS,Outcome.WIN,3,12,6,1749,1,Team.GOLDEN_STATE_WARRIORS,0,Draymond Green,greendr01,2016
4373,2,15,2,2,0,2016-01-22,8,20.8,Location.HOME,10,2,0,3,Team.INDIANA_PACERS,Outcome.WIN,4,19,22,2148,4,Team.GOLDEN_STATE_WARRIORS,3,Draymond Green,greendr01,2016
4374,6,8,5,1,1,2016-01-25,7,13.2,Location.HOME,3,5,0,2,Team.SAN_ANTONIO_SPURS,Outcome.WIN,2,29,11,1614,3,Team.GOLDEN_STATE_WARRIORS,4,Draymond Green,greendr01,2016
4375,4,4,0,2,0,2016-01-27,3,5.5,Location.HOME,4,0,2,0,Team.DALLAS_MAVERICKS,Outcome.WIN,5,23,10,1430,0,Team.GOLDEN_STATE_WARRIORS,5,Draymond Green,greendr01,2016
4376,9,7,1,0,1,2016-01-30,12,11.8,Location.AWAY,5,0,0,1,Team.PHILADELPHIA_76ERS,Outcome.WIN,3,8,10,1970,2,Team.GOLDEN_STATE_WARRIORS,7,Draymond Green,greendr01,2016
4377,10,9,2,2,2,2016-01-31,9,25.5,Location.AWAY,9,0,2,1,Team.NEW_YORK_KNICKS,Outcome.WIN,2,27,20,2229,2,Team.GOLDEN_STATE_WARRIORS,4,Draymond Green,greendr01,2016
4378,12,5,9,1,5,2016-02-03,9,18.8,Location.AWAY,3,6,0,1,Team.WASHINGTON_WIZARDS,Outcome.WIN,5,19,12,2041,1,Team.GOLDEN_STATE_WARRIORS,4,Draymond Green,greendr01,2016
4379,6,9,6,0,0,2016-02-06,9,10.8,Location.HOME,3,3,0,6,Team.OKLAHOMA_CITY_THUNDER,Outcome.WIN,5,9,9,2137,0,Team.GOLDEN_STATE_WARRIORS,1,Draymond Green,greendr01,2016
4380,5,3,4,0,0,2016-02-09,7,9.7,Location.HOME,2,4,0,2,Team.HOUSTON_ROCKETS,Outcome.WIN,5,2,8,1896,0,Team.GOLDEN_STATE_WARRIORS,2,Draymond Green,greendr01,2016
4381,3,5,8,2,0,2016-02-10,6,5.8,Location.AWAY,1,6,1,0,Team.PHOENIX_SUNS,Outcome.WIN,3,16,9,1701,1,Team.GOLDEN_STATE_WARRIORS,3,Draymond Green,greendr01,2016
4382,8,7,2,2,0,2016-02-19,11,10.5,Location.AWAY,5,2,2,1,Team.PORTLAND_TRAIL_BLAZERS,Outcome.LOSS,3,-13,14,1868,0,Team.GOLDEN_STATE_WARRIORS,9,Draymond Green,greendr01,2016
4383,10,14,0,3,0,2016-02-20,9,20.1,Location.AWAY,9,0,0,2,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,2,14,18,2264,0,Team.GOLDEN_STATE_WARRIORS,2,Draymond Green,greendr01,2016
4384,9,10,2,4,1,2016-02-22,13,8.6,Location.AWAY,2,2,0,1,Team.ATLANTA_HAWKS,Outcome.WIN,2,15,6,2296,2,Team.GOLDEN_STATE_WARRIORS,4,Draymond Green,greendr01,2016
4385,3,7,5,2,1,2016-02-24,9,8.6,Location.AWAY,3,4,0,2,Team.MIAMI_HEAT,Outcome.WIN,3,7,10,2156,0,Team.GOLDEN_STATE_WARRIORS,3,Draymond Green,greendr01,2016
4386,8,7,7,1,0,2016-02-25,4,12.1,Location.AWAY,4,4,0,0,Team.ORLANDO_MAGIC,Outcome.WIN,3,4,12,1912,4,Team.GOLDEN_STATE_WARRIORS,5,Draymond Green,greendr01,2016
4387,14,8,5,2,4,2016-02-27,11,14.6,Location.AWAY,0,2,0,3,Team.OKLAHOMA_CITY_THUNDER,Outcome.WIN,4,10,2,2647,6,Team.GOLDEN_STATE_WARRIORS,3,Draymond Green,greendr01,2016
4388,9,15,1,6,1,2016-03-01,11,15.6,Location.HOME,6,1,2,2,Team.ATLANTA_HAWKS,Outcome.WIN,5,10,15,2548,4,Team.GOLDEN_STATE_WARRIORS,5,Draymond Green,greendr01,2016
4389,7,10,4,3,0,2016-03-03,7,15.3,Location.HOME,6,1,1,1,Team.OKLAHOMA_CITY_THUNDER,Outcome.WIN,4,7,14,2100,2,Team.GOLDEN_STATE_WARRIORS,1,Draymond Green,greendr01,2016
4390,9,7,4,3,1,2016-03-06,10,5.9,Location.AWAY,2,4,1,0,Team.LOS_ANGELES_LAKERS,Outcome.LOSS,5,-9,9,1951,0,Team.GOLDEN_STATE_WARRIORS,7,Draymond Green,greendr01,2016
4391,10,3,2,0,3,2016-03-07,6,5.7,Location.HOME,0,1,0,3,Team.ORLANDO_MAGIC,Outcome.WIN,2,19,1,2089,2,Team.GOLDEN_STATE_WARRIORS,7,Draymond Green,greendr01,2016
4392,5,13,2,4,3,2016-03-09,7,15.8,Location.HOME,7,1,2,0,Team.UTAH_JAZZ,Outcome.WIN,3,30,17,2090,2,Team.GOLDEN_STATE_WARRIORS,3,Draymond Green,greendr01,2016
4393,7,11,9,4,1,2016-03-11,10,20.8,Location.HOME,4,9,0,3,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,2,17,17,1954,2,Team.GOLDEN_STATE_WARRIORS,2,Draymond Green,greendr01,2016
4394,6,12,10,5,1,2016-03-12,4,15.7,Location.HOME,5,8,1,0,Team.PHOENIX_SUNS,Outcome.WIN,3,0,19,2229,2,Team.GOLDEN_STATE_WARRIORS,3,Draymond Green,greendr01,2016
4395,4,10,3,3,3,2016-03-14,11,13.5,Location.HOME,5,3,1,1,Team.NEW_ORLEANS_PELICANS,Outcome.WIN,1,27,14,1878,0,Team.GOLDEN_STATE_WARRIORS,4,Draymond Green,greendr01,2016
4396,10,8,0,2,2,2016-03-16,10,11.9,Location.HOME,3,0,0,1,Team.NEW_YORK_KNICKS,Outcome.WIN,2,31,6,1717,0,Team.GOLDEN_STATE_WARRIORS,1,Draymond Green,greendr01,2016
4397,8,8,3,2,1,2016-03-18,4,15.1,Location.AWAY,5,3,2,0,Team.DALLAS_MAVERICKS,Outcome.WIN,2,17,15,2167,1,Team.GOLDEN_STATE_WARRIORS,4,Draymond Green,greendr01,2016
4398,8,10,1,5,1,2016-03-19,7,12.2,Location.AWAY,5,0,1,2,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,3,-1,11,2356,1,Team.GOLDEN_STATE_WARRIORS,3,Draymond Green,greendr01,2016
4399,6,13,8,1,3,2016-03-21,5,25.3,Location.AWAY,10,4,0,4,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,4,8,24,2194,3,Team.GOLDEN_STATE_WARRIORS,4,Draymond Green,greendr01,2016
4400,4,8,6,2,0,2016-03-23,11,10.4,Location.HOME,4,4,0,1,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,4,7,12,2242,2,Team.GOLDEN_STATE_WARRIORS,4,Draymond Green,greendr01,2016
4401,10,11,2,5,2,2016-03-25,7,25.2,Location.HOME,7,2,3,0,Team.DALLAS_MAVERICKS,Outcome.WIN,1,15,19,2111,2,Team.GOLDEN_STATE_WARRIORS,1,Draymond Green,greendr01,2016
4402,11,7,6,3,3,2016-03-27,10,18.2,Location.HOME,4,3,2,1,Team.PHILADELPHIA_76ERS,Outcome.WIN,2,9,13,2155,1,Team.GOLDEN_STATE_WARRIORS,4,Draymond Green,greendr01,2016
4403,9,6,4,4,2,2016-03-29,16,22.7,Location.HOME,4,4,3,0,Team.WASHINGTON_WIZARDS,Outcome.WIN,3,8,15,2180,1,Team.GOLDEN_STATE_WARRIORS,2,Draymond Green,greendr01,2016
4404,6,10,3,3,3,2016-03-30,6,11.9,Location.AWAY,5,2,1,2,Team.UTAH_JAZZ,Outcome.WIN,3,5,13,2574,0,Team.GOLDEN_STATE_WARRIORS,4,Draymond Green,greendr01,2016
4405,7,13,3,8,2,2016-04-01,7,19.5,Location.HOME,5,3,3,2,Team.BOSTON_CELTICS,Outcome.LOSS,3,-1,16,2197,6,Team.GOLDEN_STATE_WARRIORS,4,Draymond Green,greendr01,2016
4406,10,17,9,2,3,2016-04-03,5,26.4,Location.HOME,7,8,0,5,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,3,22,22,2124,2,Team.GOLDEN_STATE_WARRIORS,1,Draymond Green,greendr01,2016
4407,9,11,3,3,2,2016-04-05,5,10.4,Location.HOME,5,2,0,1,Team.MINNESOTA_TIMBERWOLVES,Outcome.LOSS,6,8,12,2328,3,Team.GOLDEN_STATE_WARRIORS,6,Draymond Green,greendr01,2016
4408,7,12,2,3,0,2016-04-07,6,15.3,Location.HOME,7,2,2,0,Team.SAN_ANTONIO_SPURS,Outcome.WIN,2,17,18,2028,1,Team.GOLDEN_STATE_WARRIORS,4,Draymond Green,greendr01,2016
4409,4,14,2,5,3,2016-04-09,9,22.0,Location.AWAY,10,1,2,2,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,2,11,23,2112,1,Team.GOLDEN_STATE_WARRIORS,4,Draymond Green,greendr01,2016
4410,4,5,3,2,1,2016-04-10,3,11.2,Location.AWAY,4,2,1,1,Team.SAN_ANTONIO_SPURS,Outcome.WIN,4,8,11,1997,0,Team.GOLDEN_STATE_WARRIORS,1,Draymond Green,greendr01,2016
4411,7,8,2,4,1,2016-04-13,6,11.7,Location.HOME,4,1,2,3,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,1,19,11,1787,1,Team.GOLDEN_STATE_WARRIORS,5,Draymond Green,greendr01,2016
4412,1,0,0,0,0,2015-10-28,0,0.7,Location.AWAY,0,0,0,0,Team.HOUSTON_ROCKETS,Outcome.WIN,0,2,0,89,0,Team.DENVER_NUGGETS,0,Erick Green,greener01,2016
4413,0,0,0,0,0,2015-10-30,0,0.0,Location.HOME,0,0,0,0,Team.MINNESOTA_TIMBERWOLVES,Outcome.LOSS,0,-2,0,92,0,Team.DENVER_NUGGETS,0,Erick Green,greener01,2016
4414,0,1,0,1,0,2015-11-01,1,-0.4,Location.AWAY,0,0,0,0,Team.OKLAHOMA_CITY_THUNDER,Outcome.LOSS,0,1,0,267,0,Team.DENVER_NUGGETS,0,Erick Green,greener01,2016
4415,1,2,0,0,0,2016-01-27,0,3.7,Location.HOME,2,0,0,0,Team.CHARLOTTE_HORNETS,Outcome.WIN,1,0,4,227,0,Team.UTAH_JAZZ,0,Erick Green,greener01,2016
4416,0,1,0,1,0,2016-02-03,0,0.0,Location.HOME,0,0,0,1,Team.DENVER_NUGGETS,Outcome.WIN,0,3,0,151,0,Team.UTAH_JAZZ,0,Erick Green,greener01,2016
4417,0,0,0,0,0,2016-02-05,0,0.0,Location.HOME,0,0,0,0,Team.MILWAUKEE_BUCKS,Outcome.WIN,0,3,0,153,0,Team.UTAH_JAZZ,0,Erick Green,greener01,2016
4418,1,2,0,0,0,2016-02-06,1,-0.1,Location.AWAY,0,0,0,1,Team.PHOENIX_SUNS,Outcome.WIN,1,-6,0,565,0,Team.UTAH_JAZZ,0,Erick Green,greener01,2016
4419,0,5,0,2,0,2016-02-09,1,0.8,Location.AWAY,2,0,0,0,Team.DALLAS_MAVERICKS,Outcome.WIN,2,0,4,731,0,Team.UTAH_JAZZ,0,Erick Green,greener01,2016
4420,0,2,2,1,0,2016-02-10,0,5.7,Location.AWAY,1,2,1,1,Team.NEW_ORLEANS_PELICANS,Outcome.LOSS,0,-2,5,253,1,Team.UTAH_JAZZ,0,Erick Green,greener01,2016
4421,1,15,0,8,0,2015-10-28,1,8.7,Location.HOME,7,0,5,0,Team.CHARLOTTE_HORNETS,Outcome.WIN,4,0,19,1825,0,Team.MIAMI_HEAT,2,Gerald Green,greenge01,2016
4422,0,9,2,4,0,2015-10-30,1,-2.0,Location.AWAY,1,2,1,0,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,1,-18,5,967,0,Team.MIAMI_HEAT,1,Gerald Green,greenge01,2016
4423,0,7,2,5,0,2015-11-01,0,2.1,Location.HOME,2,2,1,0,Team.HOUSTON_ROCKETS,Outcome.WIN,2,7,7,1101,0,Team.MIAMI_HEAT,0,Gerald Green,greenge01,2016
4424,1,5,0,2,0,2015-11-17,3,0.0,Location.HOME,1,0,0,1,Team.MINNESOTA_TIMBERWOLVES,Outcome.LOSS,3,-15,2,708,0,Team.MIAMI_HEAT,0,Gerald Green,greenge01,2016
4425,1,6,0,4,0,2015-11-19,5,2.3,Location.HOME,2,0,1,1,Team.SACRAMENTO_KINGS,Outcome.WIN,3,13,5,971,0,Team.MIAMI_HEAT,1,Gerald Green,greenge01,2016
4426,0,5,8,3,1,2015-11-21,1,1.5,Location.HOME,0,6,0,0,Team.PHILADELPHIA_76ERS,Outcome.WIN,3,3,6,1376,0,Team.MIAMI_HEAT,0,Gerald Green,greenge01,2016
4427,0,10,1,4,0,2015-11-23,4,5.1,Location.HOME,4,1,0,1,Team.NEW_YORK_KNICKS,Outcome.WIN,1,16,9,875,0,Team.MIAMI_HEAT,0,Gerald Green,greenge01,2016
4428,1,17,3,7,1,2015-11-25,3,5.6,Location.AWAY,6,2,2,2,Team.DETROIT_PISTONS,Outcome.LOSS,3,-15,16,2298,0,Team.MIAMI_HEAT,3,Gerald Green,greenge01,2016
4429,0,14,5,8,0,2015-11-27,2,16.8,Location.AWAY,8,5,4,0,Team.NEW_YORK_KNICKS,Outcome.WIN,3,16,25,1591,1,Team.MIAMI_HEAT,2,Gerald Green,greenge01,2016
4430,1,8,2,6,1,2015-11-30,3,6.1,Location.HOME,3,2,1,0,Team.BOSTON_CELTICS,Outcome.LOSS,2,11,9,2149,0,Team.MIAMI_HEAT,0,Gerald Green,greenge01,2016
4431,2,9,2,2,0,2015-12-03,2,-1.3,Location.HOME,2,1,0,0,Team.OKLAHOMA_CITY_THUNDER,Outcome.WIN,1,-4,5,1686,0,Team.MIAMI_HEAT,2,Gerald Green,greenge01,2016
4432,1,12,2,4,1,2015-12-05,3,5.1,Location.HOME,5,1,1,0,Team.CLEVELAND_CAVALIERS,Outcome.WIN,6,20,12,1577,1,Team.MIAMI_HEAT,1,Gerald Green,greenge01,2016
4433,1,8,0,3,1,2015-12-07,1,5.1,Location.HOME,4,0,1,0,Team.WASHINGTON_WIZARDS,Outcome.LOSS,4,-12,9,2176,0,Team.MIAMI_HEAT,0,Gerald Green,greenge01,2016
4434,0,10,2,3,2,2015-12-09,2,6.9,Location.AWAY,4,2,1,1,Team.CHARLOTTE_HORNETS,Outcome.LOSS,1,-21,11,1460,0,Team.MIAMI_HEAT,1,Gerald Green,greenge01,2016
4435,0,10,0,5,1,2015-12-11,3,10.4,Location.AWAY,5,0,3,0,Team.INDIANA_PACERS,Outcome.LOSS,3,-3,13,1672,2,Team.MIAMI_HEAT,0,Gerald Green,greenge01,2016
4436,0,9,5,5,0,2015-12-13,1,12.6,Location.HOME,5,4,2,0,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,0,12,16,1996,1,Team.MIAMI_HEAT,0,Gerald Green,greenge01,2016
4437,2,14,1,2,0,2015-12-14,1,15.1,Location.AWAY,9,1,1,2,Team.ATLANTA_HAWKS,Outcome.WIN,2,5,20,1886,1,Team.MIAMI_HEAT,2,Gerald Green,greenge01,2016
4438,2,11,2,5,0,2015-12-16,0,6.9,Location.AWAY,5,1,2,0,Team.BROOKLYN_NETS,Outcome.WIN,1,8,13,1244,0,Team.MIAMI_HEAT,1,Gerald Green,greenge01,2016
4439,1,15,1,10,0,2015-12-18,0,12.2,Location.HOME,7,1,5,0,Team.TORONTO_RAPTORS,Outcome.LOSS,2,-8,20,1869,1,Team.MIAMI_HEAT,1,Gerald Green,greenge01,2016
4440,1,9,3,6,0,2015-12-20,1,12.9,Location.HOME,6,1,4,0,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,1,7,17,1934,0,Team.MIAMI_HEAT,0,Gerald Green,greenge01,2016
4441,1,6,0,3,3,2015-12-22,3,9.4,Location.HOME,3,0,2,1,Team.DETROIT_PISTONS,Outcome.LOSS,0,-7,8,1752,0,Team.MIAMI_HEAT,0,Gerald Green,greenge01,2016
4442,0,10,0,6,0,2015-12-25,6,0.8,Location.HOME,3,0,0,0,Team.NEW_ORLEANS_PELICANS,Outcome.WIN,3,13,6,1578,4,Team.MIAMI_HEAT,4,Gerald Green,greenge01,2016
4443,0,10,2,5,0,2015-12-26,1,10.3,Location.AWAY,5,2,3,0,Team.ORLANDO_MAGIC,Outcome.WIN,0,7,15,1796,0,Team.MIAMI_HEAT,0,Gerald Green,greenge01,2016
4444,2,11,2,7,0,2015-12-28,3,2.0,Location.HOME,2,2,1,0,Team.BROOKLYN_NETS,Outcome.LOSS,1,-5,7,1993,1,Team.MIAMI_HEAT,1,Gerald Green,greenge01,2016
4445,0,7,0,6,0,2015-12-29,4,-1.1,Location.AWAY,1,0,1,0,Team.MEMPHIS_GRIZZLIES,Outcome.LOSS,2,-7,3,1207,1,Team.MIAMI_HEAT,1,Gerald Green,greenge01,2016
4446,2,13,1,4,0,2016-01-01,3,14.2,Location.HOME,8,1,2,0,Team.DALLAS_MAVERICKS,Outcome.WIN,3,17,19,1987,0,Team.MIAMI_HEAT,0,Gerald Green,greenge01,2016
4447,2,12,1,4,0,2016-01-03,2,11.6,Location.AWAY,6,1,2,2,Team.WASHINGTON_WIZARDS,Outcome.WIN,2,19,15,1700,1,Team.MIAMI_HEAT,1,Gerald Green,greenge01,2016
4448,1,6,0,4,1,2016-01-04,2,4.6,Location.HOME,2,0,1,0,Team.INDIANA_PACERS,Outcome.WIN,0,13,5,945,1,Team.MIAMI_HEAT,0,Gerald Green,greenge01,2016
4449,0,8,2,5,1,2016-01-06,2,3.6,Location.HOME,2,2,1,1,Team.NEW_YORK_KNICKS,Outcome.LOSS,4,7,7,1576,1,Team.MIAMI_HEAT,0,Gerald Green,greenge01,2016
4450,3,11,7,5,0,2016-01-08,4,19.2,Location.AWAY,7,5,2,0,Team.PHOENIX_SUNS,Outcome.WIN,1,21,21,2040,1,Team.MIAMI_HEAT,0,Gerald Green,greenge01,2016
4451,1,13,0,6,1,2016-01-09,4,8.3,Location.AWAY,6,0,1,2,Team.UTAH_JAZZ,Outcome.LOSS,5,-13,13,2051,2,Team.MIAMI_HEAT,2,Gerald Green,greenge01,2016
4452,2,13,1,3,0,2016-01-11,2,9.3,Location.AWAY,6,1,2,0,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,5,-10,15,2014,1,Team.MIAMI_HEAT,0,Gerald Green,greenge01,2016
4453,1,14,2,8,0,2016-01-13,2,12.1,Location.AWAY,7,1,4,0,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,2,-5,19,1962,1,Team.MIAMI_HEAT,1,Gerald Green,greenge01,2016
4454,2,5,1,2,0,2016-01-15,3,-1.4,Location.AWAY,1,0,0,0,Team.DENVER_NUGGETS,Outcome.WIN,3,2,2,1410,0,Team.MIAMI_HEAT,1,Gerald Green,greenge01,2016
4455,0,7,0,3,0,2016-01-17,0,-2.2,Location.AWAY,1,0,1,1,Team.OKLAHOMA_CITY_THUNDER,Outcome.LOSS,1,-1,3,705,0,Team.MIAMI_HEAT,1,Gerald Green,greenge01,2016
4456,1,10,0,5,0,2016-01-19,0,-0.5,Location.HOME,2,0,2,0,Team.MILWAUKEE_BUCKS,Outcome.LOSS,0,1,6,1131,0,Team.MIAMI_HEAT,1,Gerald Green,greenge01,2016
4457,2,10,0,2,0,2016-01-20,1,-1.9,Location.AWAY,2,0,0,0,Team.WASHINGTON_WIZARDS,Outcome.LOSS,1,-13,4,1599,0,Team.MIAMI_HEAT,1,Gerald Green,greenge01,2016
4458,0,7,0,3,0,2016-01-22,2,-6.8,Location.AWAY,0,0,0,1,Team.TORONTO_RAPTORS,Outcome.LOSS,3,-5,0,1326,0,Team.MIAMI_HEAT,2,Gerald Green,greenge01,2016
4459,2,12,1,4,0,2016-01-25,3,3.1,Location.AWAY,4,1,0,0,Team.CHICAGO_BULLS,Outcome.WIN,1,3,9,1496,0,Team.MIAMI_HEAT,1,Gerald Green,greenge01,2016
4460,2,6,0,1,0,2016-01-26,0,2.6,Location.AWAY,3,0,0,0,Team.BROOKLYN_NETS,Outcome.WIN,2,-2,6,934,0,Team.MIAMI_HEAT,1,Gerald Green,greenge01,2016
4461,1,10,2,4,1,2016-01-29,1,9.2,Location.AWAY,4,1,1,1,Team.MILWAUKEE_BUCKS,Outcome.WIN,1,1,10,1214,3,Team.MIAMI_HEAT,0,Gerald Green,greenge01,2016
4462,1,6,0,3,0,2016-01-31,4,4.1,Location.HOME,3,0,1,0,Team.ATLANTA_HAWKS,Outcome.WIN,2,-1,7,1289,1,Team.MIAMI_HEAT,2,Gerald Green,greenge01,2016
4463,3,6,4,3,1,2016-02-02,4,13.0,Location.AWAY,4,4,1,0,Team.HOUSTON_ROCKETS,Outcome.LOSS,1,-14,13,1502,0,Team.MIAMI_HEAT,1,Gerald Green,greenge01,2016
4464,1,2,5,1,0,2016-02-03,7,2.8,Location.AWAY,0,3,0,0,Team.DALLAS_MAVERICKS,Outcome.WIN,2,7,3,1540,0,Team.MIAMI_HEAT,0,Gerald Green,greenge01,2016
4465,0,11,1,4,0,2016-02-05,3,-0.8,Location.AWAY,3,1,0,0,Team.CHARLOTTE_HORNETS,Outcome.WIN,3,18,7,1418,0,Team.MIAMI_HEAT,1,Gerald Green,greenge01,2016
4466,0,8,2,3,0,2016-02-07,2,3.1,Location.HOME,3,1,0,1,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,1,-7,7,1730,1,Team.MIAMI_HEAT,1,Gerald Green,greenge01,2016
4467,0,7,0,4,0,2016-02-09,5,5.8,Location.HOME,3,0,2,0,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,0,-8,8,1392,0,Team.MIAMI_HEAT,0,Gerald Green,greenge01,2016
4468,2,13,3,3,1,2016-02-19,4,8.7,Location.AWAY,6,1,1,1,Team.ATLANTA_HAWKS,Outcome.WIN,2,-4,14,2212,2,Team.MIAMI_HEAT,3,Gerald Green,greenge01,2016
4469,0,8,0,3,1,2016-02-20,1,1.1,Location.HOME,2,0,1,1,Team.WASHINGTON_WIZARDS,Outcome.WIN,2,8,5,1733,0,Team.MIAMI_HEAT,0,Gerald Green,greenge01,2016
4470,1,5,0,2,1,2016-02-22,0,-2.1,Location.HOME,0,0,0,0,Team.INDIANA_PACERS,Outcome.WIN,0,-16,0,1104,0,Team.MIAMI_HEAT,0,Gerald Green,greenge01,2016
4471,0,0,0,0,0,2016-02-24,1,-1.5,Location.HOME,0,0,0,0,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,2,7,0,1485,0,Team.MIAMI_HEAT,1,Gerald Green,greenge01,2016
4472,1,6,0,2,0,2016-02-27,1,-3.6,Location.AWAY,0,0,0,0,Team.BOSTON_CELTICS,Outcome.LOSS,1,-4,0,1150,1,Team.MIAMI_HEAT,1,Gerald Green,greenge01,2016
4473,1,7,0,1,0,2016-03-03,1,-0.1,Location.HOME,2,0,0,0,Team.PHOENIX_SUNS,Outcome.WIN,0,2,4,605,0,Team.MIAMI_HEAT,1,Gerald Green,greenge01,2016
4474,0,14,0,6,0,2016-03-04,1,4.5,Location.AWAY,5,0,2,0,Team.PHILADELPHIA_76ERS,Outcome.WIN,0,3,12,1175,0,Team.MIAMI_HEAT,0,Gerald Green,greenge01,2016
4475,0,3,0,1,0,2016-03-06,0,0.3,Location.HOME,1,0,0,0,Team.PHILADELPHIA_76ERS,Outcome.WIN,0,-7,2,232,0,Team.MIAMI_HEAT,0,Gerald Green,greenge01,2016
4476,0,1,0,1,0,2016-03-11,0,-1.1,Location.AWAY,0,0,0,0,Team.CHICAGO_BULLS,Outcome.WIN,1,0,0,167,0,Team.MIAMI_HEAT,0,Gerald Green,greenge01,2016
4477,2,9,4,4,0,2016-03-12,5,5.4,Location.AWAY,1,4,1,2,Team.TORONTO_RAPTORS,Outcome.LOSS,0,0,7,1307,0,Team.MIAMI_HEAT,0,Gerald Green,greenge01,2016
4478,1,8,0,4,0,2016-03-19,2,3.7,Location.HOME,3,0,2,0,Team.CLEVELAND_CAVALIERS,Outcome.WIN,3,-7,8,648,0,Team.MIAMI_HEAT,0,Gerald Green,greenge01,2016
4479,0,1,0,1,0,2016-03-22,0,-0.7,Location.AWAY,0,0,0,0,Team.NEW_ORLEANS_PELICANS,Outcome.WIN,0,-2,0,322,0,Team.MIAMI_HEAT,0,Gerald Green,greenge01,2016
4480,0,9,2,2,0,2016-03-23,3,10.2,Location.AWAY,5,2,1,0,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,1,5,13,907,1,Team.MIAMI_HEAT,0,Gerald Green,greenge01,2016
4481,0,2,0,1,0,2016-03-25,0,1.6,Location.HOME,1,0,1,0,Team.ORLANDO_MAGIC,Outcome.WIN,1,-4,3,118,0,Team.MIAMI_HEAT,0,Gerald Green,greenge01,2016
4482,0,3,0,1,0,2016-03-28,0,1.0,Location.HOME,1,0,0,1,Team.BROOKLYN_NETS,Outcome.WIN,0,-1,2,459,0,Team.MIAMI_HEAT,0,Gerald Green,greenge01,2016
4483,1,19,3,9,0,2016-04-01,2,24.9,Location.AWAY,11,3,5,1,Team.SACRAMENTO_KINGS,Outcome.WIN,3,5,30,1973,3,Team.MIAMI_HEAT,0,Gerald Green,greenge01,2016
4484,1,9,0,4,0,2016-04-02,2,5.9,Location.AWAY,3,0,1,1,Team.PORTLAND_TRAIL_BLAZERS,Outcome.LOSS,0,-6,7,1562,2,Team.MIAMI_HEAT,0,Gerald Green,greenge01,2016
4485,0,0,2,0,0,2016-04-05,0,1.2,Location.HOME,0,1,0,0,Team.DETROIT_PISTONS,Outcome.WIN,1,1,1,235,1,Team.MIAMI_HEAT,0,Gerald Green,greenge01,2016
4486,1,9,1,4,0,2016-04-08,1,5.7,Location.AWAY,4,1,2,0,Team.ORLANDO_MAGIC,Outcome.LOSS,4,6,11,923,0,Team.MIAMI_HEAT,0,Gerald Green,greenge01,2016
4487,0,12,0,3,0,2016-04-10,3,10.5,Location.HOME,7,0,1,0,Team.ORLANDO_MAGIC,Outcome.WIN,2,5,15,990,1,Team.MIAMI_HEAT,0,Gerald Green,greenge01,2016
4488,0,4,2,4,0,2016-04-12,1,3.1,Location.AWAY,1,2,1,0,Team.DETROIT_PISTONS,Outcome.WIN,2,-1,5,1168,1,Team.MIAMI_HEAT,0,Gerald Green,greenge01,2016
4489,0,1,0,0,0,2016-04-13,0,-1.9,Location.AWAY,0,0,0,0,Team.BOSTON_CELTICS,Outcome.LOSS,3,-1,0,308,0,Team.MIAMI_HEAT,0,Gerald Green,greenge01,2016
4490,0,5,2,1,0,2015-10-28,3,3.4,Location.HOME,2,0,0,4,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,2,-17,4,840,0,Team.MEMPHIS_GRIZZLIES,0,JaMychal Green,greenja01,2016
