Unnamed: 0,assists,attempted_field_goals,attempted_free_throws,attempted_three_point_field_goals,blocks,date,defensive_rebounds,game_score,location,made_field_goals,made_free_throws,made_three_point_field_goals,offensive_rebounds,opponent,outcome,personal_fouls,plus_minus,points_scored,seconds_played,steals,team,turnovers,name,slug,season_end_year,starter,salary
3189,2,13,0,0,0,2015-02-06,0,9.6,Location.AWAY,7,0,0,1,Team.BROOKLYN_NETS,Outcome.LOSS,3,-4,14,1765,1,Team.NEW_YORK_KNICKS,0,Lance Thomas,thomala01,2015,0.0,3000
3190,0,9,2,0,0,2015-02-07,4,4.1,Location.HOME,4,2,0,0,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,1,-9,10,2081,0,Team.NEW_YORK_KNICKS,2,Lance Thomas,thomala01,2015,1.0,3000
3191,0,6,0,0,0,2015-02-09,0,0.8,Location.AWAY,3,0,0,0,Team.MIAMI_HEAT,Outcome.LOSS,3,-17,6,1094,0,Team.NEW_YORK_KNICKS,1,Lance Thomas,thomala01,2015,0.0,3300
3192,2,9,0,0,0,2015-02-20,3,-2.3,Location.HOME,1,0,0,1,Team.MIAMI_HEAT,Outcome.LOSS,1,-12,2,1162,1,Team.NEW_YORK_KNICKS,2,Lance Thomas,thomala01,2015,0.0,3000
3193,1,12,2,0,0,2015-02-22,2,7.2,Location.HOME,5,1,0,3,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,1,-4,11,1402,0,Team.NEW_YORK_KNICKS,0,Lance Thomas,thomala01,2015,1.0,3000
3194,1,6,3,0,1,2015-02-27,4,4.9,Location.AWAY,2,3,0,1,Team.DETROIT_PISTONS,Outcome.WIN,0,-11,7,1392,0,Team.NEW_YORK_KNICKS,2,Lance Thomas,thomala01,2015,0.0,3000
3195,3,8,2,0,1,2015-02-28,2,8.1,Location.HOME,3,2,0,3,Team.TORONTO_RAPTORS,Outcome.WIN,0,-1,8,1550,0,Team.NEW_YORK_KNICKS,1,Lance Thomas,thomala01,2015,0.0,3000
3196,0,9,3,1,1,2015-03-03,3,2.0,Location.HOME,2,2,0,1,Team.SACRAMENTO_KINGS,Outcome.LOSS,1,-3,6,1266,1,Team.NEW_YORK_KNICKS,1,Lance Thomas,thomala01,2015,0.0,3200
3197,0,4,2,0,0,2015-03-04,0,-3.2,Location.AWAY,1,1,0,0,Team.INDIANA_PACERS,Outcome.LOSS,1,-10,3,849,0,Team.NEW_YORK_KNICKS,3,Lance Thomas,thomala01,2015,0.0,3200
3198,1,3,6,0,0,2015-03-07,0,3.8,Location.HOME,0,5,0,2,Team.INDIANA_PACERS,Outcome.LOSS,2,-9,5,1296,2,Team.NEW_YORK_KNICKS,2,Lance Thomas,thomala01,2015,0.0,3000
3199,2,7,2,0,0,2015-03-09,7,2.9,Location.AWAY,1,2,0,1,Team.DENVER_NUGGETS,Outcome.LOSS,2,-24,4,1414,1,Team.NEW_YORK_KNICKS,1,Lance Thomas,thomala01,2015,1.0,3000
3200,0,4,2,1,0,2015-03-10,0,-2.7,Location.AWAY,0,1,0,1,Team.UTAH_JAZZ,Outcome.LOSS,3,3,1,1458,1,Team.NEW_YORK_KNICKS,1,Lance Thomas,thomala01,2015,1.0,3000
3201,0,6,0,0,0,2015-03-12,2,3.8,Location.AWAY,3,0,0,0,Team.LOS_ANGELES_LAKERS,Outcome.WIN,2,-1,6,996,1,Team.NEW_YORK_KNICKS,0,Lance Thomas,thomala01,2015,1.0,3000
3202,1,6,0,1,0,2015-03-14,0,1.2,Location.AWAY,2,0,0,1,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,2,-20,4,1312,0,Team.NEW_YORK_KNICKS,0,Lance Thomas,thomala01,2015,1.0,3000
3203,1,8,10,0,0,2015-03-15,3,12.7,Location.AWAY,4,6,0,1,Team.PHOENIX_SUNS,Outcome.LOSS,0,-9,14,1767,2,Team.NEW_YORK_KNICKS,0,Lance Thomas,thomala01,2015,1.0,3000
3204,0,10,0,0,0,2015-03-17,0,2.1,Location.HOME,4,0,0,1,Team.SAN_ANTONIO_SPURS,Outcome.WIN,3,2,8,1814,1,Team.NEW_YORK_KNICKS,1,Lance Thomas,thomala01,2015,1.0,3100
3205,0,10,0,1,1,2015-03-19,1,0.8,Location.HOME,3,0,0,2,Team.MINNESOTA_TIMBERWOLVES,Outcome.LOSS,2,3,6,1868,0,Team.NEW_YORK_KNICKS,1,Lance Thomas,thomala01,2015,1.0,3200
3206,0,7,0,1,0,2015-03-20,1,1.5,Location.AWAY,4,0,0,1,Team.PHILADELPHIA_76ERS,Outcome.LOSS,3,-7,8,1115,0,Team.NEW_YORK_KNICKS,3,Lance Thomas,thomala01,2015,1.0,3200
3207,1,12,6,2,0,2015-03-22,1,19.3,Location.AWAY,9,4,2,1,Team.TORONTO_RAPTORS,Outcome.LOSS,2,-4,24,2302,1,Team.NEW_YORK_KNICKS,1,Lance Thomas,thomala01,2015,1.0,3000
3208,1,12,2,3,0,2015-03-23,1,6.1,Location.HOME,6,2,1,1,Team.MEMPHIS_GRIZZLIES,Outcome.LOSS,4,-17,15,2304,2,Team.NEW_YORK_KNICKS,5,Lance Thomas,thomala01,2015,1.0,3000
3209,2,15,2,0,0,2015-03-25,2,8.3,Location.HOME,6,2,0,2,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,0,-11,14,1699,0,Team.NEW_YORK_KNICKS,1,Lance Thomas,thomala01,2015,1.0,3500
3210,2,7,0,1,0,2015-03-27,2,2.4,Location.HOME,3,0,0,1,Team.BOSTON_CELTICS,Outcome.LOSS,4,3,6,1819,1,Team.NEW_YORK_KNICKS,2,Lance Thomas,thomala01,2015,1.0,3500
3211,1,8,0,1,1,2015-03-28,0,0.8,Location.AWAY,3,0,1,0,Team.CHICAGO_BULLS,Outcome.LOSS,3,-22,7,1881,1,Team.NEW_YORK_KNICKS,3,Lance Thomas,thomala01,2015,1.0,3500
3212,0,7,1,0,0,2015-04-01,1,2.2,Location.HOME,3,1,0,0,Team.BROOKLYN_NETS,Outcome.LOSS,1,-12,7,1808,0,Team.NEW_YORK_KNICKS,1,Lance Thomas,thomala01,2015,1.0,3500
3213,2,3,0,1,0,2015-04-03,2,-1.1,Location.AWAY,0,0,0,0,Team.WASHINGTON_WIZARDS,Outcome.LOSS,0,-9,0,964,0,Team.NEW_YORK_KNICKS,1,Lance Thomas,thomala01,2015,1.0,3300
3214,1,8,2,1,1,2015-04-05,5,14.1,Location.HOME,6,2,0,4,Team.PHILADELPHIA_76ERS,Outcome.WIN,1,9,14,1792,0,Team.NEW_YORK_KNICKS,2,Lance Thomas,thomala01,2015,1.0,3300
3215,1,4,0,0,0,2015-04-08,3,1.8,Location.HOME,1,0,0,0,Team.INDIANA_PACERS,Outcome.LOSS,1,-21,2,1548,1,Team.NEW_YORK_KNICKS,0,Lance Thomas,thomala01,2015,1.0,3600
3216,2,6,2,2,0,2015-04-10,1,13.7,Location.HOME,6,2,2,0,Team.MILWAUKEE_BUCKS,Outcome.LOSS,3,-12,16,2115,0,Team.NEW_YORK_KNICKS,1,Lance Thomas,thomala01,2015,1.0,3500
3217,1,6,1,1,0,2015-04-11,0,-2.6,Location.AWAY,1,0,0,1,Team.ORLANDO_MAGIC,Outcome.WIN,2,1,2,1970,0,Team.NEW_YORK_KNICKS,1,Lance Thomas,thomala01,2015,1.0,3500
3218,3,11,0,3,0,2015-04-13,2,3.4,Location.AWAY,3,0,1,2,Team.ATLANTA_HAWKS,Outcome.WIN,3,5,7,1990,2,Team.NEW_YORK_KNICKS,2,Lance Thomas,thomala01,2015,1.0,3300
3219,2,4,0,1,0,2015-04-15,2,5.6,Location.HOME,3,0,0,0,Team.DETROIT_PISTONS,Outcome.LOSS,2,-1,6,1456,1,Team.NEW_YORK_KNICKS,1,Lance Thomas,thomala01,2015,1.0,3300
3220,0,2,2,0,1,2014-10-29,3,2.8,Location.AWAY,1,2,0,2,Team.INDIANA_PACERS,Outcome.LOSS,3,-12,4,975,0,Team.PHILADELPHIA_76ERS,2,Malcolm Thomas,thomama01,2015,0.0,N/A
3221,3,5,0,0,0,2014-10-31,3,8.7,Location.AWAY,3,0,0,2,Team.MILWAUKEE_BUCKS,Outcome.LOSS,1,-6,6,888,1,Team.PHILADELPHIA_76ERS,0,Malcolm Thomas,thomama01,2015,0.0,3000
3222,0,4,0,0,0,2014-11-01,9,8.7,Location.HOME,4,0,0,0,Team.MIAMI_HEAT,Outcome.LOSS,2,-6,8,1145,0,Team.PHILADELPHIA_76ERS,0,Malcolm Thomas,thomama01,2015,0.0,3000
3223,1,1,0,0,0,2014-11-03,1,1.3,Location.HOME,1,0,0,0,Team.HOUSTON_ROCKETS,Outcome.LOSS,1,-1,2,675,0,Team.PHILADELPHIA_76ERS,1,Malcolm Thomas,thomama01,2015,0.0,3000
3224,0,2,0,0,0,2014-11-05,3,0.5,Location.HOME,1,0,0,0,Team.ORLANDO_MAGIC,Outcome.LOSS,1,-3,2,602,0,Team.PHILADELPHIA_76ERS,1,Malcolm Thomas,thomama01,2015,0.0,3000
3225,0,0,0,0,0,2014-12-26,0,0.0,Location.AWAY,0,0,0,0,Team.PORTLAND_TRAIL_BLAZERS,Outcome.LOSS,0,-3,0,183,0,Team.PHILADELPHIA_76ERS,0,Malcolm Thomas,thomama01,2015,-1.0,-1
3226,0,6,2,0,0,2014-12-30,4,9.0,Location.AWAY,4,2,0,4,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,1,-16,10,1017,0,Team.PHILADELPHIA_76ERS,2,Malcolm Thomas,thomama01,2015,0.0,N/A
3227,2,2,2,1,0,2015-01-02,2,2.2,Location.AWAY,0,1,0,0,Team.PHOENIX_SUNS,Outcome.LOSS,0,-1,1,671,1,Team.PHILADELPHIA_76ERS,0,Malcolm Thomas,thomama01,2015,0.0,N/A
3228,1,2,0,1,0,2015-01-03,4,-0.6,Location.AWAY,0,0,0,1,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,2,-17,0,1040,0,Team.PHILADELPHIA_76ERS,1,Malcolm Thomas,thomama01,2015,0.0,3000
3229,0,3,0,1,0,2015-01-05,1,2.3,Location.HOME,1,0,0,1,Team.CLEVELAND_CAVALIERS,Outcome.WIN,0,-12,2,644,1,Team.PHILADELPHIA_76ERS,0,Malcolm Thomas,thomama01,2015,0.0,3000
3230,0,1,0,0,0,2015-01-07,0,0.3,Location.HOME,0,0,0,2,Team.MILWAUKEE_BUCKS,Outcome.LOSS,1,-12,0,605,0,Team.PHILADELPHIA_76ERS,0,Malcolm Thomas,thomama01,2015,0.0,3000
3231,0,1,0,0,0,2015-01-09,3,-2.6,Location.AWAY,0,0,0,0,Team.BROOKLYN_NETS,Outcome.WIN,2,-5,0,461,0,Team.PHILADELPHIA_76ERS,2,Malcolm Thomas,thomama01,2015,0.0,3000
3232,0,1,0,0,0,2015-01-13,0,-0.7,Location.HOME,0,0,0,0,Team.ATLANTA_HAWKS,Outcome.LOSS,0,4,0,267,0,Team.PHILADELPHIA_76ERS,0,Malcolm Thomas,thomama01,2015,0.0,3000
3233,0,2,0,1,0,2015-01-17,1,1.3,Location.AWAY,1,0,0,0,Team.DETROIT_PISTONS,Outcome.LOSS,0,3,2,393,0,Team.PHILADELPHIA_76ERS,0,Malcolm Thomas,thomama01,2015,0.0,3000
3234,0,4,0,1,0,2015-01-19,0,-0.7,Location.AWAY,1,0,0,1,Team.WASHINGTON_WIZARDS,Outcome.LOSS,0,-11,2,732,0,Team.PHILADELPHIA_76ERS,1,Malcolm Thomas,thomama01,2015,0.0,3000
3235,0,4,7,2,0,2015-01-21,5,3.5,Location.HOME,1,4,0,2,Team.NEW_YORK_KNICKS,Outcome.LOSS,2,-10,6,1063,0,Team.PHILADELPHIA_76ERS,1,Malcolm Thomas,thomama01,2015,0.0,3000
3236,0,0,0,0,0,2015-01-24,1,-1.4,Location.AWAY,0,0,0,1,Team.MEMPHIS_GRIZZLIES,Outcome.LOSS,1,-1,0,296,0,Team.PHILADELPHIA_76ERS,2,Malcolm Thomas,thomama01,2015,0.0,3300
3237,0,0,0,0,0,2015-01-27,0,0.0,Location.AWAY,0,0,0,0,Team.DALLAS_MAVERICKS,Outcome.WIN,0,1,0,85,0,Team.MEMPHIS_GRIZZLIES,0,Tyrus Thomas,thomaty01,2015,0.0,3000
3238,1,1,2,0,0,2015-01-29,0,4.4,Location.HOME,1,2,0,0,Team.DENVER_NUGGETS,Outcome.WIN,0,0,4,306,0,Team.MEMPHIS_GRIZZLIES,0,Tyrus Thomas,thomaty01,2015,0.0,3000
3239,2,5,0,2,0,2014-10-29,2,7.0,Location.AWAY,2,0,1,1,Team.INDIANA_PACERS,Outcome.LOSS,5,0,5,1710,4,Team.PHILADELPHIA_76ERS,0,Hollis Thompson,thompho01,2015,1.0,3800
3240,2,19,1,6,0,2014-10-31,3,4.8,Location.AWAY,6,1,2,0,Team.MILWAUKEE_BUCKS,Outcome.LOSS,4,-4,15,2101,1,Team.PHILADELPHIA_76ERS,1,Hollis Thompson,thompho01,2015,1.0,3900
3241,2,8,0,5,3,2014-11-01,1,7.0,Location.HOME,4,0,2,0,Team.MIAMI_HEAT,Outcome.LOSS,2,-17,10,1941,0,Team.PHILADELPHIA_76ERS,2,Hollis Thompson,thompho01,2015,1.0,3900
3242,2,5,3,3,0,2014-11-03,3,3.8,Location.HOME,2,2,1,0,Team.HOUSTON_ROCKETS,Outcome.LOSS,1,-9,7,1889,0,Team.PHILADELPHIA_76ERS,2,Hollis Thompson,thompho01,2015,1.0,4000
3243,1,5,3,4,2,2014-11-05,8,9.7,Location.HOME,1,3,1,1,Team.ORLANDO_MAGIC,Outcome.LOSS,1,1,6,2056,3,Team.PHILADELPHIA_76ERS,1,Hollis Thompson,thompho01,2015,1.0,4000
3244,1,14,8,6,0,2014-11-07,2,12.8,Location.HOME,7,4,3,1,Team.CHICAGO_BULLS,Outcome.LOSS,4,-7,21,1922,1,Team.PHILADELPHIA_76ERS,1,Hollis Thompson,thompho01,2015,1.0,4200
3245,0,5,1,3,0,2014-11-09,2,-0.1,Location.AWAY,1,0,0,0,Team.TORONTO_RAPTORS,Outcome.LOSS,3,-16,2,1775,3,Team.PHILADELPHIA_76ERS,1,Hollis Thompson,thompho01,2015,1.0,4300
3246,0,4,0,2,0,2014-11-13,1,-4.3,Location.AWAY,0,0,0,0,Team.DALLAS_MAVERICKS,Outcome.LOSS,2,-35,0,1419,0,Team.PHILADELPHIA_76ERS,1,Hollis Thompson,thompho01,2015,1.0,3800
3247,1,7,0,3,0,2014-11-14,1,9.2,Location.AWAY,5,0,2,1,Team.HOUSTON_ROCKETS,Outcome.LOSS,4,-5,12,1503,1,Team.PHILADELPHIA_76ERS,1,Hollis Thompson,thompho01,2015,1.0,3900
3248,0,8,2,5,0,2014-11-17,1,0.7,Location.AWAY,1,1,1,2,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,1,-33,4,1578,2,Team.PHILADELPHIA_76ERS,1,Hollis Thompson,thompho01,2015,1.0,3500
3249,3,6,2,3,0,2014-11-19,4,3.3,Location.HOME,1,2,1,0,Team.BOSTON_CELTICS,Outcome.LOSS,3,-9,5,1606,1,Team.PHILADELPHIA_76ERS,1,Hollis Thompson,thompho01,2015,1.0,3400
3250,0,5,2,2,0,2014-11-21,3,1.4,Location.HOME,2,1,0,0,Team.PHOENIX_SUNS,Outcome.LOSS,1,-14,5,1080,0,Team.PHILADELPHIA_76ERS,1,Hollis Thompson,thompho01,2015,0.0,3400
3251,1,7,1,5,0,2014-11-22,4,6.7,Location.AWAY,4,0,2,1,Team.NEW_YORK_KNICKS,Outcome.LOSS,3,7,10,1296,1,Team.PHILADELPHIA_76ERS,2,Hollis Thompson,thompho01,2015,0.0,3000
3252,2,3,0,1,0,2014-11-24,3,1.6,Location.HOME,1,0,0,0,Team.PORTLAND_TRAIL_BLAZERS,Outcome.LOSS,0,-6,2,1024,0,Team.PHILADELPHIA_76ERS,1,Hollis Thompson,thompho01,2015,0.0,3500
3253,1,7,0,6,1,2014-11-26,3,12.9,Location.HOME,5,0,4,1,Team.BROOKLYN_NETS,Outcome.LOSS,3,4,14,1723,0,Team.PHILADELPHIA_76ERS,0,Hollis Thompson,thompho01,2015,0.0,3200
3254,1,10,0,7,0,2014-11-29,2,3.7,Location.HOME,4,0,2,0,Team.DALLAS_MAVERICKS,Outcome.LOSS,3,-8,10,1629,1,Team.PHILADELPHIA_76ERS,2,Hollis Thompson,thompho01,2015,1.0,3300
3255,2,6,0,3,0,2014-12-01,1,3.1,Location.HOME,3,0,1,0,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,4,5,7,1735,0,Team.PHILADELPHIA_76ERS,1,Hollis Thompson,thompho01,2015,1.0,3500
3256,1,6,2,4,0,2014-12-03,3,-0.8,Location.AWAY,1,1,0,0,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,3,-11,3,1820,2,Team.PHILADELPHIA_76ERS,2,Hollis Thompson,thompho01,2015,1.0,3600
3257,1,7,2,6,0,2014-12-05,3,5.3,Location.HOME,1,2,1,2,Team.OKLAHOMA_CITY_THUNDER,Outcome.LOSS,3,1,5,1637,3,Team.PHILADELPHIA_76ERS,0,Hollis Thompson,thompho01,2015,1.0,3400
3258,1,9,2,6,0,2014-12-06,2,7.4,Location.AWAY,5,0,3,0,Team.DETROIT_PISTONS,Outcome.WIN,2,10,13,1539,0,Team.PHILADELPHIA_76ERS,1,Hollis Thompson,thompho01,2015,1.0,3400
3259,4,7,1,3,0,2014-12-10,4,9.0,Location.AWAY,3,1,1,1,Team.ATLANTA_HAWKS,Outcome.LOSS,0,-13,8,2137,0,Team.PHILADELPHIA_76ERS,0,Hollis Thompson,thompho01,2015,1.0,3500
3260,0,6,0,4,1,2014-12-12,2,-1.3,Location.AWAY,1,0,0,0,Team.BROOKLYN_NETS,Outcome.LOSS,2,-13,2,1654,0,Team.PHILADELPHIA_76ERS,0,Hollis Thompson,thompho01,2015,1.0,3600
3261,0,8,2,5,0,2014-12-13,2,21.0,Location.HOME,7,2,5,2,Team.MEMPHIS_GRIZZLIES,Outcome.LOSS,3,-2,21,2455,3,Team.PHILADELPHIA_76ERS,1,Hollis Thompson,thompho01,2015,1.0,3600
3262,1,3,0,1,0,2014-12-15,3,2.4,Location.HOME,1,0,0,1,Team.BOSTON_CELTICS,Outcome.LOSS,3,-6,2,1285,1,Team.PHILADELPHIA_76ERS,0,Hollis Thompson,thompho01,2015,1.0,4100
3263,2,7,0,4,2,2014-12-19,1,0.6,Location.HOME,1,0,0,0,Team.CHARLOTTE_HORNETS,Outcome.LOSS,0,-17,2,1406,0,Team.PHILADELPHIA_76ERS,0,Hollis Thompson,thompho01,2015,1.0,3900
3264,2,4,0,1,0,2015-01-13,1,5.7,Location.HOME,3,0,1,0,Team.ATLANTA_HAWKS,Outcome.LOSS,1,-2,7,1044,0,Team.PHILADELPHIA_76ERS,1,Hollis Thompson,thompho01,2015,0.0,3300
3265,0,10,7,5,0,2015-01-14,1,2.4,Location.AWAY,2,4,1,1,Team.TORONTO_RAPTORS,Outcome.LOSS,3,-2,9,1455,2,Team.PHILADELPHIA_76ERS,1,Hollis Thompson,thompho01,2015,0.0,3300
3266,2,5,5,3,1,2015-01-16,3,9.2,Location.HOME,2,3,1,3,Team.NEW_ORLEANS_PELICANS,Outcome.WIN,1,-6,8,1255,0,Team.PHILADELPHIA_76ERS,0,Hollis Thompson,thompho01,2015,0.0,3300
3267,0,7,0,4,1,2015-01-17,3,3.7,Location.AWAY,3,0,1,0,Team.DETROIT_PISTONS,Outcome.LOSS,3,-8,7,1137,1,Team.PHILADELPHIA_76ERS,1,Hollis Thompson,thompho01,2015,0.0,3300
3268,1,9,4,5,1,2015-01-19,4,6.3,Location.AWAY,3,2,1,0,Team.WASHINGTON_WIZARDS,Outcome.LOSS,1,-27,9,1326,1,Team.PHILADELPHIA_76ERS,0,Hollis Thompson,thompho01,2015,0.0,3200
3269,1,4,3,4,0,2015-01-21,1,5.1,Location.HOME,2,2,2,1,Team.NEW_YORK_KNICKS,Outcome.LOSS,3,6,8,927,0,Team.PHILADELPHIA_76ERS,1,Hollis Thompson,thompho01,2015,0.0,3200
3270,0,3,0,3,1,2015-01-23,2,2.2,Location.HOME,1,0,1,0,Team.TORONTO_RAPTORS,Outcome.LOSS,1,-13,3,777,0,Team.PHILADELPHIA_76ERS,0,Hollis Thompson,thompho01,2015,0.0,3200
3271,1,8,0,2,0,2015-01-24,1,2.5,Location.AWAY,2,0,1,3,Team.MEMPHIS_GRIZZLIES,Outcome.LOSS,2,1,5,1213,0,Team.PHILADELPHIA_76ERS,0,Hollis Thompson,thompho01,2015,0.0,3200
3272,0,4,0,1,0,2015-01-26,1,-1.5,Location.AWAY,1,0,0,0,Team.NEW_ORLEANS_PELICANS,Outcome.LOSS,1,-21,2,889,0,Team.PHILADELPHIA_76ERS,1,Hollis Thompson,thompho01,2015,0.0,3200
3273,1,9,0,6,1,2015-01-28,0,-2.6,Location.HOME,1,0,0,1,Team.DETROIT_PISTONS,Outcome.WIN,2,-4,2,1207,0,Team.PHILADELPHIA_76ERS,0,Hollis Thompson,thompho01,2015,0.0,3000
3274,0,7,0,3,0,2015-01-30,0,2.5,Location.HOME,3,0,1,0,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,2,7,7,929,0,Team.PHILADELPHIA_76ERS,0,Hollis Thompson,thompho01,2015,0.0,3000
3275,1,9,0,6,0,2015-01-31,2,9.5,Location.AWAY,4,0,4,1,Team.ATLANTA_HAWKS,Outcome.LOSS,2,2,12,1644,1,Team.PHILADELPHIA_76ERS,0,Hollis Thompson,thompho01,2015,0.0,3000
3276,0,7,2,4,0,2015-02-02,3,9.8,Location.AWAY,3,2,2,4,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,3,-9,10,1151,2,Team.PHILADELPHIA_76ERS,1,Hollis Thompson,thompho01,2015,0.0,3000
3277,3,12,3,6,2,2015-02-03,3,21.0,Location.HOME,8,3,4,0,Team.DENVER_NUGGETS,Outcome.WIN,3,7,23,1887,1,Team.PHILADELPHIA_76ERS,1,Hollis Thompson,thompho01,2015,0.0,3000
3278,2,11,0,5,0,2015-02-06,6,14.5,Location.AWAY,6,0,4,2,Team.BOSTON_CELTICS,Outcome.LOSS,2,-5,16,2256,1,Team.PHILADELPHIA_76ERS,1,Hollis Thompson,thompho01,2015,0.0,3800
3279,1,9,4,6,0,2015-02-07,4,14.4,Location.HOME,6,3,3,0,Team.CHARLOTTE_HORNETS,Outcome.WIN,3,0,18,2030,0,Team.PHILADELPHIA_76ERS,0,Hollis Thompson,thompho01,2015,0.0,3800
3280,2,9,0,4,0,2015-02-09,6,-9.5,Location.HOME,0,0,0,0,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,6,-1,0,1674,0,Team.PHILADELPHIA_76ERS,4,Hollis Thompson,thompho01,2015,0.0,4400
3281,0,6,0,3,0,2015-02-20,1,1.9,Location.HOME,2,0,1,0,Team.INDIANA_PACERS,Outcome.LOSS,0,-6,5,1226,0,Team.PHILADELPHIA_76ERS,0,Hollis Thompson,thompho01,2015,0.0,4000
3282,2,9,0,4,1,2015-02-22,2,9.7,Location.AWAY,5,0,2,1,Team.ORLANDO_MAGIC,Outcome.LOSS,1,5,12,1561,1,Team.PHILADELPHIA_76ERS,2,Hollis Thompson,thompho01,2015,0.0,4000
3283,1,10,2,9,0,2015-02-23,1,17.4,Location.AWAY,7,2,6,0,Team.MIAMI_HEAT,Outcome.LOSS,1,-7,22,1652,1,Team.PHILADELPHIA_76ERS,2,Hollis Thompson,thompho01,2015,0.0,4000
3284,1,6,0,0,0,2015-02-25,1,1.6,Location.AWAY,1,0,0,2,Team.MILWAUKEE_BUCKS,Outcome.LOSS,0,-6,2,1115,1,Team.PHILADELPHIA_76ERS,0,Hollis Thompson,thompho01,2015,0.0,4000
3285,1,5,0,2,0,2015-02-27,2,3.2,Location.HOME,2,0,1,0,Team.WASHINGTON_WIZARDS,Outcome.WIN,1,-10,5,1334,0,Team.PHILADELPHIA_76ERS,0,Hollis Thompson,thompho01,2015,0.0,3500
3286,1,5,0,2,0,2015-03-01,0,1.0,Location.AWAY,2,0,0,0,Team.INDIANA_PACERS,Outcome.LOSS,0,-14,4,1389,1,Team.PHILADELPHIA_76ERS,2,Hollis Thompson,thompho01,2015,0.0,3300
3287,0,3,5,2,1,2015-03-02,1,2.8,Location.HOME,1,4,1,1,Team.TORONTO_RAPTORS,Outcome.LOSS,2,-5,7,1455,0,Team.PHILADELPHIA_76ERS,3,Hollis Thompson,thompho01,2015,0.0,3300
3288,0,6,0,4,0,2015-03-04,1,-2.6,Location.AWAY,1,0,1,1,Team.OKLAHOMA_CITY_THUNDER,Outcome.LOSS,2,-15,3,1130,0,Team.PHILADELPHIA_76ERS,2,Hollis Thompson,thompho01,2015,0.0,3200
3289,1,2,0,1,1,2015-03-06,1,4.0,Location.HOME,1,0,1,1,Team.UTAH_JAZZ,Outcome.LOSS,1,5,3,650,1,Team.PHILADELPHIA_76ERS,1,Hollis Thompson,thompho01,2015,0.0,3000
3290,4,10,0,7,0,2015-03-07,7,19.1,Location.HOME,7,0,5,2,Team.ATLANTA_HAWKS,Outcome.WIN,0,16,19,1795,0,Team.PHILADELPHIA_76ERS,2,Hollis Thompson,thompho01,2015,0.0,3000
3291,0,8,0,3,1,2015-03-11,0,4.3,Location.HOME,3,0,1,0,Team.CHICAGO_BULLS,Outcome.LOSS,0,-3,7,1483,2,Team.PHILADELPHIA_76ERS,1,Hollis Thompson,thompho01,2015,0.0,3600
3292,2,9,1,5,1,2015-03-13,1,6.2,Location.HOME,4,0,2,1,Team.SACRAMENTO_KINGS,Outcome.WIN,2,-1,10,1345,2,Team.PHILADELPHIA_76ERS,3,Hollis Thompson,thompho01,2015,0.0,3600
3293,1,12,0,6,1,2015-03-14,4,8.8,Location.HOME,5,0,2,0,Team.BROOKLYN_NETS,Outcome.LOSS,1,-3,12,1688,1,Team.PHILADELPHIA_76ERS,0,Hollis Thompson,thompho01,2015,0.0,3600
3294,2,9,2,5,0,2015-03-16,2,10.3,Location.AWAY,5,1,2,0,Team.BOSTON_CELTICS,Outcome.LOSS,0,-7,13,1856,2,Team.PHILADELPHIA_76ERS,2,Hollis Thompson,thompho01,2015,1.0,3700
3295,1,5,0,3,2,2015-03-18,1,9.1,Location.HOME,3,0,2,0,Team.DETROIT_PISTONS,Outcome.WIN,0,13,8,1419,2,Team.PHILADELPHIA_76ERS,1,Hollis Thompson,thompho01,2015,0.0,4000
3296,0,9,2,2,1,2015-03-20,1,2.7,Location.HOME,2,2,0,2,Team.NEW_YORK_KNICKS,Outcome.WIN,3,4,6,1329,1,Team.PHILADELPHIA_76ERS,0,Hollis Thompson,thompho01,2015,0.0,4000
3297,1,7,0,2,0,2015-03-22,1,8.1,Location.AWAY,4,0,2,2,Team.LOS_ANGELES_LAKERS,Outcome.LOSS,0,-6,10,932,0,Team.PHILADELPHIA_76ERS,1,Hollis Thompson,thompho01,2015,0.0,3700
3298,1,11,1,5,1,2015-03-24,1,4.9,Location.AWAY,5,0,1,1,Team.SACRAMENTO_KINGS,Outcome.LOSS,1,-3,11,1615,0,Team.PHILADELPHIA_76ERS,2,Hollis Thompson,thompho01,2015,0.0,3500
3299,1,9,0,4,0,2015-03-25,1,-0.3,Location.AWAY,3,0,2,0,Team.DENVER_NUGGETS,Outcome.WIN,3,8,8,1414,1,Team.PHILADELPHIA_76ERS,4,Hollis Thompson,thompho01,2015,0.0,3500
